order_id,order_date,customer_id,city,state,category,product_name,quantity,price,discount,total_sales,payment_method,order_status
ORD10563,2025-06-10,C424,Pune,Maharashtra,Beauty,Cream,1,10816.0,10,9734.4,Card,Returned
ORD10564,2025-08-19,C523,Hyderabad,Telangana,Beauty,Perfume,4,24000.0,20,76800.0,COD,Cancelled
ORD10565,2025-12-25,C867,Kolkata,West Bengal,Electronics,Phone,2,43586.0,10,78454.8,UPI,Cancelled
ORD10566,2025-10-08,C155,Bengaluru,Karnataka,Fashion,Shoes,1,6462.0,0,6462.0,UPI,Shipped
ORD10567,2025-12-02,C499,Mumbai,Maharashtra,Electronics,Phone,3,40707.0,5,116014.95,Card,Cancelled
ORD10568,2025-09-27,C958,Pune,Maharashtra,Fashion,Jeans,3,29242.0,5,83339.7,COD,Delivered
ORD10569,2026-03-22,C653,Bengaluru,Karnataka, electronics ,Headphones,3,21512.0,15,54855.6,Card,Shipped
ORD10570,2025-08-22,C746,Hyderabad,Telangana,Fashion,Jeans,5,11802.0,20,47208.0,Wallet,Shipped
ORD10571,2025-08-15,C415,Mumbai,Maharashtra,Home,Chair,4,35567.0,5,135154.6,Card,Shipped
ORD10572,2026-02-22,C876,Hyderabad,Telangana,Home,Mixer,3,891.0,0,2673.0,COD,Returned
ORD10573,2025-06-03,C109,Bengaluru,Karnataka,Home,Chair,5,745.0,15,3166.25,NetBanking,Returned
ORD10574,2025-10-15,C547,Bengaluru,Karnataka,Fashion,Shirt,5,24687.0,5,117263.25,NetBanking,Cancelled
ORD10575,2025-02-10,C532,Delhi,Delhi,Fashion,Jeans,4,24996.0,5,94984.79999999999,COD,Returned
ORD10576,2026-03-13,C170,Pune,Maharashtra,Home,Lamp,5,17817.0,15,75722.25,COD,Cancelled
ORD10577,2025-12-25,C737,Delhi,Delhi,Home,Mixer,4,40683.0,15,138322.19999999998,NetBanking,Cancelled
ORD10578,2025-04-06,C204,Mumbai,Maharashtra,Home,Mixer,2,3452.0,20,5523.200000000001,Card,Returned
ORD10579,2025-02-16,C254,Pune,Maharashtra,Fashion,Jeans,4,47851.0,0,191404.0,UPI,Shipped
ORD10580,2025-08-26,C813,Delhi,Delhi,Fashion,Shoes,4,20619.0,15,70104.59999999999,UPI,Returned
ORD10581,2025-10-06,C581,Mumbai,Maharashtra,Electronics,Phone,1,17665.0,15,15015.25,COD,Cancelled
ORD10582,2026-01-30,C553,Bengaluru,Karnataka,Home,Chair,1,8192.0,5,7782.4,COD,Delivered
ORD10583,2025-07-19,C797,Bengaluru,Karnataka,Fashion,Shoes,1,34353.0,5,32635.35,Card,Returned
ORD10584,2025-03-04,C359,,Telangana,Fashion,Jeans,1,49006.0,20,39204.8,NetBanking,Returned
ORD10585,2025-05-01,C748,Mumbai,Maharashtra,Fashion,Shoes,1,43892.0,5,41697.4,NetBanking,Returned
ORD10586,2026-02-09,C348,Bengaluru,Karnataka,Electronics,Phone,3,38518.0,0,115554.0,UPI,Delivered
ORD10587,2025-05-08,C261,Mumbai,Maharashtra,Beauty,Soap,5,10357.0,10,46606.5,NetBanking,Delivered
ORD10588,2025-03-20,C818,Kolkata,West Bengal,Home,Lamp,0,4117.0,10,3705.3,Wallet,Delivered
ORD10589,2026-01-23,C455,,West Bengal,Fashion,Shoes,2,20957.0,20,33531.200000000004,NetBanking,Cancelled
ORD10590,,C596,Delhi,Delhi,Electronics,Headphones,4,23672.0,5,89953.59999999999,NetBanking,Returned
ORD10591,2025-06-15,C849,Delhi,Delhi,Beauty,Cream,5,12430.0,20,49720.0,NetBanking,Returned
ORD10592,2026-02-24,C369,Delhi,Delhi,Fashion,Shirt,5,10359.0,15,44025.75,Wallet,Returned
ORD10593,2025-11-14,C977,Mumbai,Maharashtra,Beauty,Cream,5,25040.0,5,118940.0,Card,Cancelled
ORD10594,2025-04-08,C636,Bengaluru,Karnataka,Home,Lamp,1,43341.0,20,34672.8,NetBanking,Cancelled
ORD10595,2025-02-19,C635,Mumbai,Maharashtra,Home,Chair,4,42202.0,10,151927.2,UPI,Delivered
ORD10596,2025-04-09,C201,Bengaluru,Karnataka,Fashion,Shirt,1,13443.0,0,13443.0,UPI,Shipped
ORD10597,2025-01-26,C475,Delhi,Delhi,Beauty,Soap,5,46161.0,20,184644.0,COD,Delivered
ORD10598,2025-02-01,C469,Kolkata,West Bengal,Electronics,Phone,4,5440.0,15,18496.0,Wallet,Shipped
ORD10599,2025-01-21,C851,Hyderabad,Telangana,Home,Lamp,1,40631.0,10,36567.9,,Returned
ORD10600,2025-04-29,C644,Kolkata,West Bengal,Electronics,Phone,5,6564.0,0,32820.0,NetBanking,Cancelled
ORD10601,2026-01-19,C671,Hyderabad,Telangana,Fashion,Jeans,2,37557.0,5,71358.3,NetBanking,Delivered
ORD10602,2025-03-27,C911,Mumbai,Maharashtra,Home,Lamp,4,46242.0,15,157222.8,COD,Shipped
ORD10603,2025-06-30,C422,Bengaluru,Karnataka,Home,Lamp,2,35189.0,20,56302.4,Wallet,Returned
ORD10604,2025-05-04,C676,Hyderabad,Telangana,Home,Chair,4,47770.0,10,171972.0,Wallet,Cancelled
ORD10605,2025-07-23,C100,Bengaluru,Karnataka,Beauty,Soap,3,23793.0,15,60672.15,UPI,Returned
ORD10606,2025-04-24,C319,Delhi,Delhi,Electronics,Headphones,2,19981.0,0,39962.0,Card,Delivered
ORD10607,2025-03-21,C196,Hyderabad,Telangana,Home,Lamp,5,36659.0,20,146636.0,UPI,Shipped
ORD10608,,C338,Hyderabad,Telangana, electronics ,Mixer,2,17566.0,10,31618.8,Card,Returned
ORD10609,2025-02-09,C840,Kolkata,West Bengal,Electronics,Headphones,4,37494.0,5,142477.19999999998,Card,Shipped
ORD10610,2025-06-03,C138,Kolkata,West Bengal,Fashion,Shoes,5,6449.0,20,25796.0,Wallet,Shipped
ORD10611,2026-03-21,C223,Bengaluru,Karnataka,Electronics,Phone,3,23001.0,15,58652.549999999996,COD,Delivered
ORD10612,2025-10-04,C678,Delhi,Delhi,Beauty,Cream,3,34565.0,0,103695.0,COD,Returned
ORD10613,2026-01-21,C709,Bengaluru,Karnataka,Fashion,Shirt,1,44347.0,15,37694.95,Wallet,Delivered
ORD10614,2025-06-22,C184,Pune,Maharashtra,Fashion,Shoes,3,26042.0,5,74219.7,NetBanking,Delivered
ORD10615,2026-02-01,C814,Bengaluru,Karnataka,Beauty,Perfume,1,26317.0,20,21053.600000000002,COD,Cancelled
ORD10616,2025-10-20,C300,Kolkata,West Bengal,Beauty,Soap,2,32172.0,15,54692.4,Wallet,Cancelled
ORD10617,2025-10-22,C191,Kolkata,West Bengal,Fashion,Shirt,3,28384.0,10,76636.8,UPI,Shipped
ORD10618,2025-11-01,C771,Delhi,Delhi,Beauty,Perfume,3,12683.0,10,34244.1,UPI,Returned
ORD10619,2025-08-14,C145,Pune,Maharashtra,Fashion,Shoes,5,29180.0,20,116720.0,COD,Cancelled
ORD10620,2025-11-14,C251,Pune,Maharashtra,Home,Mixer,1,,0,7564.0,Card,Delivered
ORD10621,2025-01-12,C439,Bengaluru,Karnataka,Home,Lamp,1,20196.0,15,17166.6,COD,Cancelled
ORD10622,2025-09-05,C737,Hyderabad,Telangana,Fashion,Jeans,5,49375.0,10,222187.5,COD,Delivered
ORD10623,2025-01-31,C390,Pune,Maharashtra,Beauty,Soap,5,3049.0,10,13720.5,COD,Returned
ORD10624,2025-05-19,C778,,West Bengal,Electronics,Laptop,1,4564.0,15,3879.4,Card,Delivered
ORD10625,2025-12-30,C201,Hyderabad,Telangana,Electronics,Laptop,4,15349.0,15,52186.6,Card,Shipped
ORD10626,2025-12-31,C122,,Telangana,Electronics,Phone,2,33010.0,15,56117.0,UPI,Cancelled
ORD10627,2025-06-27,C800,Mumbai,Maharashtra,Home,Chair,4,25981.0,5,98727.79999999999,Card,Returned
ORD10628,2025-05-12,C999,Kolkata,West Bengal,Home,Mixer,5,18279.0,0,91395.0,NetBanking,Delivered
ORD10629,2025-03-12,C189,Kolkata,West Bengal,Home,Mixer,2,22599.0,15,38418.299999999996,NetBanking,Cancelled
ORD10630,2025-11-06,C437,Delhi,Delhi,Beauty,Cream,5,10210.0,15,43392.5,NetBanking,Cancelled
ORD10631,2026-02-14,C307,Kolkata,West Bengal,Fashion,Jeans,2,38278.0,20,61244.8,COD,Returned
ORD10632,2025-06-12,C169,Pune,Maharashtra,Fashion,Shoes,2,43206.0,20,69129.6,Wallet,Delivered
ORD10633,2026-03-27,C523,Delhi,Delhi,Fashion,Shoes,2,47849.0,0,95698.0,NetBanking,Returned
ORD10634,2025-03-09,C289,Mumbai,Maharashtra,Beauty,Soap,3,10158.0,5,28950.3,UPI,Returned
ORD10635,2025-02-10,C804,Delhi,Delhi,Fashion,Jeans,2,15333.0,0,30666.0,NetBanking,Cancelled
ORD10636,,C240,Bengaluru,Karnataka,Beauty,Soap,3,12257.0,15,31255.35,COD,Cancelled
ORD10637,2025-04-24,C860,Bengaluru,Karnataka,Fashion,Shirt,4,1183.0,10,4258.8,COD,Cancelled
ORD10638,2025-06-16,C987,Kolkata,West Bengal,Electronics,Phone,4,40639.0,15,138172.6,NetBanking,Cancelled
ORD10639,2025-06-10,C503,Kolkata,West Bengal,Beauty,Perfume,1,40041.0,15,34034.85,Wallet,Delivered
ORD10640,,C505,Hyderabad,Telangana,Electronics,Laptop,4,2979.0,5,11320.199999999999,UPI,Shipped
ORD10641,2026-02-01,C947,Delhi,Delhi,Electronics,Phone,3,29006.0,15,73965.3,Card,Shipped
ORD10642,2025-09-22,C245,,West Bengal,Fashion,Shoes,3,40382.0,0,-121146.0,NetBanking,Shipped
ORD10643,2025-12-23,C659,Hyderabad,Telangana,Electronics,Headphones,5,7616.0,5,36176.0,COD,Shipped
ORD10644,2025-10-30,C829,Bengaluru,,Beauty,Perfume,0,1832.0,5,6961.599999999999,COD,Shipped
ORD10645,2026-01-11,C226,Kolkata,West Bengal,Electronics,Laptop,3,45532.0,5,129766.2,UPI,Delivered
ORD10646,2025-07-16,C844,Kolkata,,Beauty,Soap,3,5790.0,20,13896.0,Wallet,Cancelled
ORD10647,2025-10-17,C992,Delhi,Delhi,Beauty,Soap,4,3077.0,5,11692.599999999999,COD,Cancelled
ORD10648,2026-01-09,C887,Delhi,Delhi,Fashion,Shirt,1,27697.0,10,24927.3,NetBanking,Returned
ORD10649,2026-01-27,C359,Hyderabad,Telangana,Fashion,Shirt,2,13494.0,0,26988.0,UPI,Shipped
ORD10650,2025-05-02,C322,Bengaluru,Karnataka,Beauty,Perfume,5,576.0,20,2304.0,Wallet,Shipped
ORD10651,2025-01-04,C350,Hyderabad,Telangana,Beauty,Perfume,4,5403.0,20,17289.600000000002,Wallet,Returned
ORD10652,2025-06-28,C137,Kolkata,West Bengal,Fashion,Shirt,2,9916.0,0,19832.0,COD,Delivered
ORD10653,2025-04-02,C265,Bengaluru,Karnataka,Home,Chair,1,3413.0,0,3413.0,Card,Cancelled
ORD10654,,C406,,Maharashtra,Beauty,Soap,5,23805.0,0,119025.0,Card,Returned
ORD10655,2025-08-30,C237,Delhi,Delhi,Beauty,Cream,4,36275.0,0,145100.0,UPI,Returned
ORD10656,2025-04-18,C726,Kolkata,West Bengal,Home,Lamp,4,34583.0,5,131415.4,UPI,Delivered
ORD10657,2025-11-08,C968,Bengaluru,Karnataka,Electronics,Laptop,5,46521.0,10,209344.5,Card,Returned
ORD10658,2026-01-09,C747,Hyderabad,Telangana,Home,Mixer,5,37072.0,15,157556.0,NetBanking,Shipped
ORD10659,2025-01-01,C221,Pune,Maharashtra,Fashion,Jeans,2,46637.0,10,83946.6,UPI,Shipped
ORD10660,2025-01-24,C441,Bengaluru,Karnataka,Electronics,Headphones,2,40524.0,15,68890.8,Card,Cancelled
ORD10661,2026-02-09,C169,Delhi,Delhi,Electronics,Headphones,2,45420.0,10,81756.0,Card,Returned
ORD10662,2025-07-22,C841,Delhi,Delhi,Home,Mixer,1,45146.0,10,40631.4,Wallet,Delivered
ORD10663,2026-02-13,C136,Bengaluru,Karnataka,Fashion,Shirt,0,22347.0,15,56984.85,COD,Shipped
ORD10664,2026-02-06,C933,Bengaluru,Karnataka,Fashion,Jeans,4,35390.0,10,127404.0,,Delivered
ORD10665,2025-04-17,C691,Mumbai,Maharashtra,Home,Lamp,3,36584.0,20,87801.6,Card,Returned
ORD10666,2025-11-17,C647,Bengaluru,Karnataka,Electronics,Phone,3,2242.0,10,6053.400000000001,COD,Shipped
ORD10667,2026-03-16,C422,Kolkata,West Bengal,Fashion,Jeans,1,,10,44506.8,UPI,Returned
ORD10668,2026-03-01,C409,Bengaluru,Karnataka,Beauty,Cream,4,15774.0,10,56786.4,COD,Returned
ORD10669,2025-08-16,C618,Mumbai,Maharashtra,Fashion,Shirt,3,2650.0,5,7552.5,UPI,Shipped
ORD10670,2026-02-02,C435,Delhi,Delhi,Fashion,Shirt,3,31884.0,20,76521.6,COD,Delivered
ORD10671,2026-03-19,C634,Kolkata,West Bengal,Fashion,Shirt,1,30305.0,15,25759.25,,Delivered
ORD10672,2025-01-24,C205,Bengaluru,Karnataka,Home,Mixer,5,5906.0,10,26577.0,Wallet,Returned
ORD10673,2025-04-13,C297,Delhi,Delhi,Electronics,Headphones,3,42067.0,5,119890.95,Card,Returned
ORD10674,2025-05-21,C217,Pune,Maharashtra,Home,Chair,1,18068.0,5,17164.6,UPI,Delivered
ORD10675,2025-03-14,C821,Delhi,Delhi,Fashion,Jeans,3,36203.0,10,97748.1,Card,Cancelled
ORD10676,2025-08-16,C151,Hyderabad,Telangana,Fashion,Shirt,3,40390.0,10,109053.0,COD,Delivered
ORD10677,2025-02-14,C536,Mumbai,Maharashtra,Beauty,Soap,1,7142.0,15,6070.7,NetBanking,Cancelled
ORD10678,2026-01-01,C876,Pune,Maharashtra,Beauty,Soap,3,20676.0,10,55825.200000000004,Wallet,Delivered
ORD10679,2025-08-22,C417,Mumbai,Maharashtra,Beauty,Soap,2,6289.0,15,10691.3,NetBanking,Shipped
ORD10680,2025-07-20,C287,Delhi,Delhi,Fashion,Shirt,2,40631.0,10,73135.8,Card,Returned
ORD10681,2025-06-29,C590,Mumbai,Maharashtra,Beauty,Perfume,1,4483.0,15,3810.5499999999997,NetBanking,Cancelled
ORD10682,2025-02-22,C515,Hyderabad,Telangana,Home,Chair,5,37862.0,5,179844.5,UPI,Returned
ORD10683,2025-07-31,C344,Hyderabad,Telangana,Electronics,Laptop,5,30410.0,15,129242.5,Wallet,Cancelled
ORD10684,2026-02-21,C810,Pune,Maharashtra,Fashion,Shoes,4,4529.0,10,16304.4,Wallet,Shipped
ORD10685,2025-12-06,C785,Pune,Maharashtra,Beauty,Soap,3,,5,102275.09999999999,UPI,Shipped
ORD10686,2025-02-19,C941,Hyderabad,Telangana,Electronics,Headphones,5,30537.0,10,137416.5,NetBanking,Cancelled
ORD10687,2026-02-21,C710,Kolkata,West Bengal,Home,Chair,1,39407.0,0,39407.0,NetBanking,Returned
ORD10688,2025-10-25,C873,Pune,Maharashtra,Beauty,Soap,1,6133.0,5,5826.349999999999,UPI,Cancelled
ORD10689,2025-10-23,C557,Hyderabad,Telangana,Fashion,Shoes,5,19303.0,15,82037.75,COD,Cancelled
ORD10690,2026-01-03,C452,Bengaluru,Karnataka,Home,Chair,5,44735.0,10,201307.5,UPI,Delivered
ORD10691,2025-01-28,C100,Hyderabad,Telangana,Beauty,Cream,3,4290.0,10,11583.0,Wallet,Returned
ORD10692,2025-10-30,C503,Kolkata,West Bengal,Electronics,Laptop,1,15616.0,15,13273.6,Card,Shipped
ORD10693,2025-03-30,C586,Kolkata,West Bengal,Beauty,Perfume,4,35924.0,5,136511.19999999998,COD,Cancelled
ORD10694,2025-03-06,C237,Kolkata,West Bengal,Beauty,Perfume,4,10310.0,10,37116.0,UPI,Delivered
ORD10695,2025-02-13,C240,Pune,Maharashtra,Electronics,Phone,4,43317.0,15,147277.8,NetBanking,Shipped
ORD10696,2025-10-10,C939,Bengaluru,Karnataka,Beauty,Soap,2,29979.0,20,47966.4,NetBanking,Shipped
ORD10697,2025-10-23,C610,Mumbai,Maharashtra,Home,Mixer,2,28037.0,20,44859.200000000004,COD,Returned
ORD10698,2025-10-18,C594,Mumbai,Maharashtra,Beauty,Soap,5,24249.0,0,121245.0,Card,Delivered
ORD10699,,C629,Delhi,Delhi,Beauty,Soap,1,9511.0,20,7608.8,UPI,Delivered
ORD10700,2025-06-09,C727,Hyderabad,Telangana,Fashion,Shoes,1,45031.0,20,36024.8,,Returned
ORD10701,2026-01-11,C439,Hyderabad,Telangana,Electronics,Laptop,4,33797.0,15,114909.8,NetBanking,Returned
ORD10702,2025-06-05,C844,Kolkata,West Bengal,Home,Chair,2,2515.0,20,4024.0,Wallet,Returned
ORD10703,2025-01-27,C772,Hyderabad,Telangana,Electronics,Headphones,4,38089.0,5,144738.19999999998,Card,Delivered
ORD10704,2026-03-12,C902,Mumbai,Maharashtra,Home,Chair,1,8511.0,20,6808.8,Card,Returned
ORD10705,2026-01-15,C214,Mumbai,Maharashtra,Fashion,Jeans,3,18236.0,10,49237.200000000004,Wallet,Cancelled
ORD10706,2026-02-05,C817,Delhi,Delhi,Fashion,Jeans,4,24433.0,5,92845.4,COD,Shipped
ORD10707,2025-11-01,C941,Pune,Maharashtra,Fashion,Jeans,1,22668.0,0,22668.0,COD,Shipped
ORD10708,2025-11-23,C271,Kolkata,West Bengal,Beauty,Perfume,2,43497.0,15,73944.9,COD,Returned
ORD10709,2025-03-27,C575,Mumbai,Maharashtra,Electronics,Headphones,3,49711.0,0,149133.0,NetBanking,Shipped
ORD10710,2025-12-28,C499,Kolkata,West Bengal,Home,Chair,5,15513.0,15,65930.25,NetBanking,Returned
ORD10711,2025-07-15,C794,Bengaluru,Karnataka,Fashion,Jeans,4,977.0,10,3517.2000000000003,Card,Delivered
ORD10712,2026-03-16,C379,Kolkata,West Bengal,Electronics,Headphones,3,28497.0,20,68392.8,Card,Returned
ORD10713,2025-08-25,C891,Bengaluru,Karnataka,Home,Mixer,3,43083.0,20,103399.20000000001,COD,Cancelled
ORD10714,2025-12-11,C108,Mumbai,Maharashtra,Home,Lamp,0,20730.0,20,33168.0,UPI,Delivered
ORD10715,2025-04-23,C842,Delhi,Delhi,Beauty,Cream,5,7009.0,15,29788.25,Card,Returned
ORD10716,2025-11-01,C772,Mumbai,Maharashtra,Fashion,Shirt,1,40792.0,0,40792.0,COD,Delivered
ORD10717,2026-01-27,C763,Kolkata,West Bengal,Electronics,Phone,5,8713.0,15,37030.25,Wallet,Cancelled
ORD10718,2025-12-05,C177,Bengaluru,Karnataka,Electronics,Headphones,2,16802.0,10,30243.600000000002,NetBanking,Returned
ORD10719,2025-05-22,C895,Mumbai,Maharashtra,Beauty,Soap,3,17064.0,5,48632.399999999994,UPI,Shipped
ORD10720,2025-08-14,C171,Pune,Maharashtra,Beauty,Perfume,1,17123.0,10,15410.7,,Cancelled
ORD10721,2026-01-29,C541,,Telangana,Beauty,Cream,4,7306.0,5,27762.8,COD,Delivered
ORD10722,2025-02-06,C685,Mumbai,Maharashtra,Beauty,Soap,3,6969.0,0,20907.0,Card,Shipped
ORD10723,2025-12-07,C499,Mumbai,Maharashtra,Electronics,Laptop,2,42986.0,0,85972.0,Card,Cancelled
ORD10724,,C602,Kolkata,West Bengal,Home,Chair,5,442.0,20,1768.0,NetBanking,Shipped
ORD10725,2025-07-16,C805,Mumbai,Maharashtra,Beauty,Soap,1,35597.0,5,33817.15,NetBanking,Delivered
ORD10726,2025-11-28,C192,Kolkata,West Bengal,Home,Chair,3,26454.0,0,79362.0,Card,Returned
ORD10727,2025-10-11,C140,Pune,Maharashtra,Electronics,Laptop,3,42653.0,5,121561.04999999999,NetBanking,Cancelled
ORD10728,2025-02-13,C747,Bengaluru,Karnataka,Home,Lamp,4,7197.0,10,25909.2,NetBanking,Cancelled
ORD10729,2025-09-08,C498,Pune,Maharashtra,Fashion,Shirt,2,1862.0,20,2979.2000000000003,,Returned
ORD10730,2025-01-29,C445,Delhi,Delhi,Beauty,Soap,4,1275.0,0,5100.0,UPI,Shipped
ORD10731,2026-01-15,C693,Pune,Maharashtra,Electronics,Phone,0,30239.0,20,120956.0,COD,Delivered
ORD10732,2025-11-13,C146,Bengaluru,Karnataka,Electronics,Headphones,2,32240.0,0,64480.0,COD,Cancelled
ORD10733,2025-11-09,C274,Bengaluru,Karnataka,Electronics,Phone,1,20341.0,0,20341.0,Wallet,Delivered
ORD10734,2025-02-02,C923,Pune,Maharashtra,Electronics,Phone,4,39192.0,20,-125414.40000000001,COD,Shipped
ORD10735,2025-10-22,C658,Kolkata,West Bengal,Home,Lamp,4,21449.0,0,85796.0,COD,Returned
ORD10736,2025-03-03,C380,Mumbai,Maharashtra,Fashion,Shirt,5,11567.0,10,52051.5,COD,Shipped
ORD10737,2025-05-05,C695,Bengaluru,Karnataka,Fashion,Jeans,3,36468.0,5,103933.79999999999,UPI,Cancelled
ORD10738,2026-03-27,C598,Mumbai,Maharashtra,Electronics,Headphones,5,24850.0,5,118037.5,UPI,Delivered
ORD10739,2025-08-02,C810,Delhi,Delhi,Electronics,Phone,1,46516.0,20,37212.8,NetBanking,Cancelled
ORD10740,2025-05-03,C278,Bengaluru,Karnataka,Fashion,Shirt,3,34481.0,15,87926.55,Wallet,Delivered
ORD10741,2026-02-28,C901,Kolkata,West Bengal,Fashion,Jeans,4,40311.0,0,161244.0,Card,Returned
ORD10742,2025-09-29,C197,Mumbai,Maharashtra,Beauty,Cream,5,15642.0,5,74299.5,Wallet,Returned
ORD10743,2025-02-27,C915,Pune,Maharashtra,Fashion,Shoes,2,18315.0,0,36630.0,COD,Shipped
ORD10744,2025-11-27,C472,Mumbai,Maharashtra, electronics ,Cream,2,44118.0,0,88236.0,Card,Cancelled
ORD10745,2025-02-23,C858,Mumbai,Maharashtra,Beauty,Perfume,3,40623.0,15,103588.65,UPI,Cancelled
ORD10746,2025-05-01,C838,Mumbai,Maharashtra,Fashion,Shirt,4,33944.0,0,135776.0,NetBanking,Returned
ORD10747,2025-04-27,C200,Delhi,Delhi,Beauty,Cream,3,15277.0,0,45831.0,COD,Shipped
ORD10748,2025-09-06,C155,Hyderabad,Telangana,Fashion,Shoes,2,5018.0,15,8530.6,NetBanking,Cancelled
ORD10749,2025-03-11,C568,Delhi,Delhi,Fashion,Jeans,4,11869.0,15,40354.6,COD,Returned
ORD10750,2025-10-19,C161,Kolkata,West Bengal,Home,Mixer,3,8536.0,0,25608.0,Card,Cancelled
ORD10751,2025-04-23,C402,Delhi,Delhi,Electronics,Laptop,4,27608.0,5,104910.4,Wallet,Cancelled
ORD10752,2026-03-15,C634,Bengaluru,Karnataka,Fashion,Jeans,5,15253.0,0,76265.0,NetBanking,Cancelled
ORD10753,2026-03-23,C352,Kolkata,West Bengal,Beauty,Perfume,3,1150.0,15,2932.5,COD,Returned
ORD10754,2025-01-03,C527,Hyderabad,Telangana,Beauty,Soap,2,38982.0,5,74065.8,UPI,Delivered
ORD10755,2025-07-21,C590,Hyderabad,Telangana,Beauty,Soap,5,2403.0,15,10212.75,UPI,Shipped
ORD10756,2026-01-10,C516,Kolkata,West Bengal,Beauty,Cream,1,36801.0,0,36801.0,COD,Cancelled
ORD10757,2025-09-03,C785,Mumbai,Maharashtra,Home,Chair,2,42643.0,0,85286.0,Card,Cancelled
ORD10758,2026-01-31,C241,Bengaluru,Karnataka,Beauty,Soap,5,1799.0,15,7645.75,NetBanking,Cancelled
ORD10759,2025-02-06,C494,Kolkata,West Bengal,Home,Lamp,4,46330.0,0,185320.0,Card,Delivered
ORD10760,2025-10-22,C913,Hyderabad,Telangana,Home,Chair,3,45947.0,20,110272.8,COD,Delivered
ORD10761,2025-02-26,C492,Mumbai,Maharashtra,Home,Lamp,1,33933.0,10,30539.7,Card,Shipped
ORD10762,2025-02-04,C674,Kolkata,West Bengal,Electronics,Laptop,3,11686.0,20,-28046.4,COD,Cancelled
ORD10763,2026-01-21,C694,Kolkata,West Bengal,Home,Mixer,5,7642.0,15,32478.5,COD,Cancelled
ORD10764,2025-01-28,C164,Delhi,Delhi,Home,Chair,3,33201.0,15,84662.55,Card,Returned
ORD10765,2025-12-30,C644,Bengaluru,Karnataka,Beauty,Perfume,5,34716.0,0,173580.0,Wallet,Returned
ORD10766,2025-08-23,C189,Pune,Maharashtra,Beauty,Soap,3,44325.0,0,132975.0,UPI,Shipped
ORD10767,2025-02-27,C813,Delhi,Delhi,Fashion,Shoes,1,7367.0,5,6998.65,COD,Shipped
ORD10768,,C798,Delhi,Delhi,Fashion,Shirt,5,41309.0,0,206545.0,Wallet,Cancelled
ORD10769,2025-04-07,C164,Delhi,Delhi,Beauty,Perfume,4,29288.0,0,-117152.0,UPI,Cancelled
ORD10770,2025-10-31,C781,Bengaluru,Karnataka, electronics ,Chair,5,22665.0,10,101992.5,Wallet,Shipped
ORD10771,2026-02-09,C366,Pune,Maharashtra,Beauty,Perfume,5,8847.0,10,39811.5,COD,Shipped
ORD10772,2025-08-22,C270,Delhi,Delhi,Home,Chair,1,9921.0,10,8928.9,Wallet,Cancelled
ORD10773,2025-05-02,C219,Pune,Maharashtra,Home,Mixer,2,46606.0,5,88551.4,UPI,Returned
ORD10774,2025-10-15,C824,Pune,Maharashtra,Fashion,Shoes,3,24426.0,5,69614.09999999999,UPI,Returned
ORD10775,2025-10-01,C408,Pune,Maharashtra,Home,Mixer,3,29588.0,20,71011.2,UPI,Delivered
ORD10776,2025-01-03,C856,,Maharashtra,Beauty,Perfume,2,,10,54392.4,Wallet,Returned
ORD10777,2025-03-17,C918,Kolkata,West Bengal,Home,Chair,3,49624.0,20,119097.6,Wallet,Shipped
ORD10778,,C794,Mumbai,Maharashtra,Home,Lamp,1,48148.0,15,40925.799999999996,Wallet,Delivered
ORD10779,2025-07-02,C194,Bengaluru,Karnataka,Home,Mixer,4,40669.0,5,154542.19999999998,Card,Delivered
ORD10780,2025-01-12,C185,Pune,Maharashtra,Fashion,Jeans,5,14758.0,10,66411.0,Wallet,Shipped
ORD10781,2025-11-05,C719,Delhi,Delhi,Electronics,Headphones,4,12943.0,15,44006.2,Wallet,Delivered
ORD10782,2025-07-17,C481,Delhi,Delhi,Home,Chair,2,47121.0,15,80105.7,UPI,Returned
ORD10783,2025-04-21,C845,Mumbai,Maharashtra,Home,Chair,3,29401.0,20,70562.40000000001,NetBanking,Shipped
ORD10784,2025-08-01,C242,Kolkata,West Bengal,Beauty,Perfume,2,47910.0,15,81447.0,Wallet,Delivered
ORD10785,2025-02-03,C704,Delhi,Delhi,Fashion,Shirt,3,31304.0,20,75129.6,NetBanking,Delivered
ORD10786,2025-08-25,C827,Hyderabad,Telangana,Electronics,Laptop,3,27365.0,5,77990.25,Wallet,Cancelled
ORD10787,2025-01-22,C942,Bengaluru,Karnataka,Fashion,Shirt,4,19170.0,20,61344.0,Card,Returned
ORD10788,2025-03-20,C368,Mumbai,Maharashtra,Beauty,Soap,4,14914.0,0,59656.0,,Shipped
ORD10789,2025-12-19,C760,Bengaluru,Karnataka,Electronics,Headphones,3,27538.0,5,78483.3,COD,Delivered
ORD10790,2025-07-05,C695,Kolkata,West Bengal,Electronics,Laptop,4,4572.0,20,14630.400000000001,NetBanking,Shipped
ORD10791,2025-09-20,C850,Delhi,Delhi,Home,Lamp,4,45698.0,0,182792.0,Wallet,Delivered
ORD10792,2025-08-25,C999,Delhi,Delhi,Home,Mixer,5,4034.0,5,19161.5,COD,Returned
ORD10793,2025-07-02,C149,Kolkata,West Bengal,Fashion,Shirt,3,23869.0,15,60865.95,Card,Returned
ORD10794,2025-11-03,C870,Mumbai,Maharashtra,Electronics,Headphones,2,41358.0,5,78580.2,COD,Returned
